Freq.	V(vo)
Step Information: Run=13  (Run: 13/100)
5.38269782516267e+003	(1.61851434963370e-001dB,-1.99221089322016e+001°)
5.39510622515107e+003	(1.61947128334778e-001dB,-1.99681330279436e+001°)
5.40754322945560e+003	(1.62043251344204e-001dB,-2.00142638944604e+001°)
5.42000890401603e+003	(1.62139805866526e-001dB,-2.00605017824310e+001°)
5.43250331492412e+003	(1.62236793784353e-001dB,-2.01068469431418e+001°)
5.44502652842400e+003	(1.62334216987942e-001dB,-2.01532996284898e+001°)
5.45757861091249e+003	(1.62432077375512e-001dB,-2.01998600909820e+001°)
5.47015962893950e+003	(1.62530376852885e-001dB,-2.02465285837391e+001°)
5.48276964920832e+003	(1.62629117333712e-001dB,-2.02933053604955e+001°)
5.49540873857603e+003	(1.62728300739440e-001dB,-2.03401906756020e+001°)
5.50807696405382e+003	(1.62827928999573e-001dB,-2.03871847840270e+001°)
5.52077439280736e+003	(1.62928004051263e-001dB,-2.04342879413578e+001°)
5.53350109215715e+003	(1.63028527839792e-001dB,-2.04815004038028e+001°)
5.54625712957889e+003	(1.63129502318240e-001dB,-2.05288224281927e+001°)
5.55904257270381e+003	(1.63230929447748e-001dB,-2.05762542719828e+001°)
5.57185748931908e+003	(1.63332811197403e-001dB,-2.06237961932532e+001°)
5.58470194736808e+003	(1.63435149544335e-001dB,-2.06714484507129e+001°)
5.59757601495088e+003	(1.63537946473795e-001dB,-2.07192113036986e+001°)
5.61047976032448e+003	(1.63641203979043e-001dB,-2.07670850121783e+001°)
5.62341325190327e+003	(1.63744924061516e-001dB,-2.08150698367525e+001°)
5.63637655825932e+003	(1.63849108730667e-001dB,-2.08631660386555e+001°)
5.64936974812280e+003	(1.63953760004408e-001dB,-2.09113738797574e+001°)
5.66239289038231e+003	(1.64058879908482e-001dB,-2.09596936225660e+001°)
5.67544605408524e+003	(1.64164470477105e-001dB,-2.10081255302275e+001°)
5.68852930843819e+003	(1.64270533752709e-001dB,-2.10566698665300e+001°)
5.70164272280725e+003	(1.64377071785999e-001dB,-2.11053268959029e+001°)
5.71478636671844e+003	(1.64484086635896e-001dB,-2.11540968834206e+001°)
5.72796030985806e+003	(1.64591580369809e-001dB,-2.12029800948030e+001°)
5.74116462207304e+003	(1.64699555063494e-001dB,-2.12519767964176e+001°)
5.75439937337134e+003	(1.64808012801023e-001dB,-2.13010872552814e+001°)
5.76766463392227e+003	(1.64916955674989e-001dB,-2.13503117390626e+001°)
5.78096047405695e+003	(1.65026385786270e-001dB,-2.13996505160816e+001°)
5.79428696426858e+003	(1.65136305244576e-001dB,-2.14491038553137e+001°)
5.80764417521288e+003	(1.65246716167750e-001dB,-2.14986720263904e+001°)
5.82103217770848e+003	(1.65357620682430e-001dB,-2.15483552996011e+001°)
5.83445104273721e+003	(1.65469020923694e-001dB,-2.15981539458947e+001°)
5.84790084144457e+003	(1.65580919035313e-001dB,-2.16480682368819e+001°)
5.86138164514005e+003	(1.65693317169638e-001dB,-2.16980984448368e+001°)
5.87489352529753e+003	(1.65806217487689e-001dB,-2.17482448426979e+001°)
5.88843655355565e+003	(1.65919622159074e-001dB,-2.17985077040708e+001°)
5.90201080171820e+003	(1.66033533362373e-001dB,-2.18488873032298e+001°)
5.91561634175450e+003	(1.66147953284761e-001dB,-2.18993839151190e+001°)
5.92925324579975e+003	(1.66262884122107e-001dB,-2.19499978153552e+001°)
5.94292158615548e+003	(1.66378328079199e-001dB,-2.20007292802286e+001°)
5.95662143528986e+003	(1.66494287369586e-001dB,-2.20515785867054e+001°)
5.97035286583812e+003	(1.66610764215822e-001dB,-2.21025460124293e+001°)
5.98411595060295e+003	(1.66727760849257e-001dB,-2.21536318357229e+001°)
5.99791076255485e+003	(1.66845279510098e-001dB,-2.22048363355903e+001°)
6.01173737483253e+003	(1.66963322447679e-001dB,-2.22561597917186e+001°)
6.02559586074333e+003	(1.67081891920097e-001dB,-2.23076024844794e+001°)
6.03948629376355e+003	(1.67200990194762e-001dB,-2.23591646949308e+001°)
6.05340874753888e+003	(1.67320619547795e-001dB,-2.24108467048195e+001°)
6.06736329588480e+003	(1.67440782264589e-001dB,-2.24626487965825e+001°)
6.08135001278692e+003	(1.67561480639618e-001dB,-2.25145712533491e+001°)
6.09536897240143e+003	(1.67682716976519e-001dB,-2.25666143589420e+001°)
6.10942024905546e+003	(1.67804493587886e-001dB,-2.26187783978803e+001°)
6.12350391724748e+003	(1.67926812795845e-001dB,-2.26710636553801e+001°)
6.13762005164768e+003	(1.68049676931499e-001dB,-2.27234704173580e+001°)
6.15176872709842e+003	(1.68173088335201e-001dB,-2.27759989704310e+001°)
6.16595001861456e+003	(1.68297049356723e-001dB,-2.28286496019202e+001°)
6.18016400138390e+003	(1.68421562355041e-001dB,-2.28814225998516e+001°)
6.19441075076755e+003	(1.68546629698533e-001dB,-2.29343182529585e+001°)
6.20869034230037e+003	(1.68672253764886e-001dB,-2.29873368506826e+001°)
6.22300285169133e+003	(1.68798436941339e-001dB,-2.30404786831773e+001°)
6.23734835482393e+003	(1.68925181624338e-001dB,-2.30937440413082e+001°)
6.25172692775659e+003	(1.69052490219980e-001dB,-2.31471332166560e+001°)
6.26613864672309e+003	(1.69180365143793e-001dB,-2.32006465015180e+001°)
6.28058358813291e+003	(1.69308808820762e-001dB,-2.32542841889100e+001°)
6.29506182857171e+003	(1.69437823685610e-001dB,-2.33080465725681e+001°)
6.30957344480166e+003	(1.69567412182427e-001dB,-2.33619339469512e+001°)
6.32411851376192e+003	(1.69697576765048e-001dB,-2.34159466072427e+001°)
6.33869711256900e+003	(1.69828319896967e-001dB,-2.34700848493519e+001°)
6.35330931851716e+003	(1.69959644051242e-001dB,-2.35243489699170e+001°)
6.36795520907888e+003	(1.70091551710713e-001dB,-2.35787392663060e+001°)
6.38263486190521e+003	(1.70224045368036e-001dB,-2.36332560366193e+001°)
6.39734835482620e+003	(1.70357127525475e-001dB,-2.36878995796918e+001°)
6.41209576585134e+003	(1.70490800695257e-001dB,-2.37426701950943e+001°)
6.42687717316992e+003	(1.70625067399265e-001dB,-2.37975681831360e+001°)
6.44169265515149e+003	(1.70759930169370e-001dB,-2.38525938448662e+001°)
6.45654229034627e+003	(1.70895391547323e-001dB,-2.39077474820766e+001°)
6.47142615748555e+003	(1.71031454084798e-001dB,-2.39630293973029e+001°)
6.48634433548210e+003	(1.71168120343286e-001dB,-2.40184398938272e+001°)
6.50129690343062e+003	(1.71305392894540e-001dB,-2.40739792756799e+001°)
6.51628394060814e+003	(1.71443274319927e-001dB,-2.41296478476420e+001°)
6.53130552647444e+003	(1.71581767211330e-001dB,-2.41854459152456e+001°)
6.54636174067246e+003	(1.71720874170387e-001dB,-2.42413737847788e+001°)
6.56145266302877e+003	(1.71860597808865e-001dB,-2.42974317632852e+001°)
6.57657837355392e+003	(1.72000940748768e-001dB,-2.43536201585669e+001°)
6.59173895244292e+003	(1.72141905622333e-001dB,-2.44099392791870e+001°)
6.60693448007567e+003	(1.72283495071741e-001dB,-2.44663894344705e+001°)
6.62216503701733e+003	(1.72425711749700e-001dB,-2.45229709345080e+001°)
6.63743070401879e+003	(1.72568558318973e-001dB,-2.45796840901560e+001°)
6.65273156201712e+003	(1.72712037452709e-001dB,-2.46365292130404e+001°)
6.66806769213592e+003	(1.72856151834407e-001dB,-2.46935066155580e+001°)
6.68343917568585e+003	(1.73000904157769e-001dB,-2.47506166108782e+001°)
6.69884609416497e+003	(1.73146297127059e-001dB,-2.48078595129460e+001°)
6.71428852925922e+003	(1.73292333456896e-001dB,-2.48652356364836e+001°)
6.72976656284288e+003	(1.73439015872349e-001dB,-2.49227452969927e+001°)
6.74528027697892e+003	(1.73586347108909e-001dB,-2.49803888107562e+001°)
6.76082975391951e+003	(1.73734329912712e-001dB,-2.50381664948409e+001°)
6.77641507610645e+003	(1.73882967040273e-001dB,-2.50960786670992e+001°)
6.79203632617154e+003	(1.74032261258820e-001dB,-2.51541256461719e+001°)
6.80769358693711e+003	(1.74182215346086e-001dB,-2.52123077514891e+001°)
6.82338694141639e+003	(1.74332832090538e-001dB,-2.52706253032738e+001°)
6.83911647281398e+003	(1.74484114291243e-001dB,-2.53290786225435e+001°)
6.85488226452631e+003	(1.74636064757980e-001dB,-2.53876680311119e+001°)
6.87068440014201e+003	(1.74788686311244e-001dB,-2.54463938515916e+001°)
6.88652296344245e+003	(1.74941981782279e-001dB,-2.55052564073964e+001°)
6.90239803840211e+003	(1.75095954013220e-001dB,-2.55642560227428e+001°)
6.91830970918905e+003	(1.75250605856943e-001dB,-2.56233930226533e+001°)
6.93425806016538e+003	(1.75405940177149e-001dB,-2.56826677329576e+001°)
6.95024317588765e+003	(1.75561959848566e-001dB,-2.57420804802953e+001°)
6.96626514110737e+003	(1.75718667756647e-001dB,-2.58016315921178e+001°)
6.98232404077140e+003	(1.75876066797889e-001dB,-2.58613213966912e+001°)
6.99841996002242e+003	(1.76034159879902e-001dB,-2.59211502230979e+001°)
7.01455298419939e+003	(1.76192949921011e-001dB,-2.59811184012389e+001°)
7.03072319883801e+003	(1.76352439850848e-001dB,-2.60412262618363e+001°)
7.04693068967115e+003	(1.76512632610003e-001dB,-2.61014741364356e+001°)
7.06317554262930e+003	(1.76673531150188e-001dB,-2.61618623574077e+001°)
7.07945784384105e+003	(1.76835138434293e-001dB,-2.62223912579511e+001°)
7.09577767963356e+003	(1.76997457436263e-001dB,-2.62830611720952e+001°)
7.11213513653296e+003	(1.77160491141419e-001dB,-2.63438724347004e+001°)
7.12853030126487e+003	(1.77324242546129e-001dB,-2.64048253814631e+001°)
7.14496326075480e+003	(1.77488714658227e-001dB,-2.64659203489161e+001°)
7.16143410212869e+003	(1.77653910496555e-001dB,-2.65271576744313e+001°)
7.17794291271329e+003	(1.77819833091566e-001dB,-2.65885376962223e+001°)
7.19448978003666e+003	(1.77986485484935e-001dB,-2.66500607533472e+001°)
7.21107479182866e+003	(1.78153870729732e-001dB,-2.67117271857095e+001°)
7.22769803602137e+003	(1.78321991890514e-001dB,-2.67735373340618e+001°)
7.24435960074957e+003	(1.78490852043112e-001dB,-2.68354915400080e+001°)
7.26105957435121e+003	(1.78660454275053e-001dB,-2.68975901460046e+001°)
7.27779804536790e+003	(1.78830801685200e-001dB,-2.69598334953640e+001°)
7.29457510254535e+003	(1.79001897384151e-001dB,-2.70222219322568e+001°)
7.31139083483383e+003	(1.79173744493930e-001dB,-2.70847558017140e+001°)
7.32824533138870e+003	(1.79346346148087e-001dB,-2.71474354496294e+001°)
7.34513868157081e+003	(1.79519705492142e-001dB,-2.72102612227619e+001°)
7.36207097494702e+003	(1.79693825682891e-001dB,-2.72732334687380e+001°)
7.37904230129067e+003	(1.79868709889065e-001dB,-2.73363525360546e+001°)
7.39605275058203e+003	(1.80044361291196e-001dB,-2.73996187740806e+001°)
7.41310241300883e+003	(1.80220783081246e-001dB,-2.74630325330599e+001°)
7.43019137896667e+003	(1.80397978463325e-001dB,-2.75265941641137e+001°)
7.44731973905954e+003	(1.80575950653181e-001dB,-2.75903040192431e+001°)
7.46448758410032e+003	(1.80754702878465e-001dB,-2.76541624513310e+001°)
7.48169500511119e+003	(1.80934238378707e-001dB,-2.77181698141454e+001°)
7.49894209332421e+003	(1.81114560405288e-001dB,-2.77823264623414e+001°)
7.51622894018170e+003	(1.81295672221667e-001dB,-2.78466327514630e+001°)
7.53355563733682e+003	(1.81477577103234e-001dB,-2.79110890379471e+001°)
7.55092227665398e+003	(1.81660278337348e-001dB,-2.79756956791247e+001°)
7.56832895020939e+003	(1.81843779223437e-001dB,-2.80404530332240e+001°)
7.58577575029148e+003	(1.82028083073099e-001dB,-2.81053614593726e+001°)
7.60326276940146e+003	(1.82213193209768e-001dB,-2.81704213176003e+001°)
7.62079010025376e+003	(1.82399112969282e-001dB,-2.82356329688415e+001°)
7.63835783577655e+003	(1.82585845699484e-001dB,-2.83009967749378e+001°)
7.65596606911220e+003	(1.82773394760596e-001dB,-2.83665130986402e+001°)
7.67361489361783e+003	(1.82961763524778e-001dB,-2.84321823036120e+001°)
7.69130440286573e+003	(1.83150955376692e-001dB,-2.84980047544315e+001°)
7.70903469064394e+003	(1.83340973713195e-001dB,-2.85639808165939e+001°)
7.72680585095666e+003	(1.83531821943522e-001dB,-2.86301108565144e+001°)
7.74461797802482e+003	(1.83723503489130e-001dB,-2.86963952415310e+001°)
7.76247116628655e+003	(1.83916021783948e-001dB,-2.87628343399065e+001°)
7.78036551039767e+003	(1.84109380274308e-001dB,-2.88294285208313e+001°)
7.79830110523222e+003	(1.84303582418982e-001dB,-2.88961781544259e+001°)
7.81627804588292e+003	(1.84498631689204e-001dB,-2.89630836117443e+001°)
7.83429642766174e+003	(1.84694531568711e-001dB,-2.90301452647752e+001°)
7.85235634610034e+003	(1.84891285553772e-001dB,-2.90973634864459e+001°)
7.87045789695061e+003	(1.85088897153179e-001dB,-2.91647386506243e+001°)
7.88860117618517e+003	(1.85287369888428e-001dB,-2.92322711321218e+001°)
7.90678627999787e+003	(1.85486707293407e-001dB,-2.92999613066956e+001°)
7.92501330480434e+003	(1.85686912914982e-001dB,-2.93678095510519e+001°)
7.94328234724243e+003	(1.85887990312410e-001dB,-2.94358162428483e+001°)
7.96159350417280e+003	(1.86089943057790e-001dB,-2.95039817606962e+001°)
7.97994687267938e+003	(1.86292774735965e-001dB,-2.95723064841640e+001°)
7.99834255006990e+003	(1.86496488944593e-001dB,-2.96407907937791e+001°)
8.01678063387640e+003	(1.86701089294025e-001dB,-2.97094350710318e+001°)
8.03526122185579e+003	(1.86906579407484e-001dB,-2.97782396983768e+001°)
8.05378441199028e+003	(1.87112962921057e-001dB,-2.98472050592366e+001°)
8.07235030248799e+003	(1.87320243483742e-001dB,-2.99163315380036e+001°)
8.09095899178343e+003	(1.87528424757393e-001dB,-2.99856195200441e+001°)
8.10961057853802e+003	(1.87737510417034e-001dB,-3.00550693916992e+001°)
8.12830516164060e+003	(1.87947504150285e-001dB,-3.01246815402895e+001°)
8.14704284020800e+003	(1.88158409658152e-001dB,-3.01944563541166e+001°)
8.16582371358553e+003	(1.88370230654423e-001dB,-3.02643942224660e+001°)
8.18464788134750e+003	(1.88582970866084e-001dB,-3.03344955356105e+001°)
8.20351544329778e+003	(1.88796634033227e-001dB,-3.04047606848127e+001°)
8.22242649947031e+003	(1.89011223908898e-001dB,-3.04751900623270e+001°)
8.24138115012962e+003	(1.89226744259587e-001dB,-3.05457840614040e+001°)
8.26037949577139e+003	(1.89443198864714e-001dB,-3.06165430762918e+001°)
8.27942163712294e+003	(1.89660591517000e-001dB,-3.06874675022400e+001°)
8.29850767514382e+003	(1.89878926022453e-001dB,-3.07585577355019e+001°)
8.31763771102631e+003	(1.90098206200325e-001dB,-3.08298141733372e+001°)
8.33681184619594e+003	(1.90318435883109e-001dB,-3.09012372140155e+001°)
8.35603018231207e+003	(1.90539618916680e-001dB,-3.09728272568188e+001°)
8.37529282126842e+003	(1.90761759160318e-001dB,-3.10445847020441e+001°)
8.39459986519356e+003	(1.90984860486540e-001dB,-3.11165099510068e+001°)
8.41395141645154e+003	(1.91208926781488e-001dB,-3.11886034060435e+001°)
8.43334757764234e+003	(1.91433961944623e-001dB,-3.12608654705142e+001°)
8.45278845160249e+003	(1.91659969888746e-001dB,-3.13332965488069e+001°)
8.47227414140555e+003	(1.91886954540457e-001dB,-3.14058970463382e+001°)
8.49180475036272e+003	(1.92114919839623e-001dB,-3.14786673695584e+001°)
8.51138038202335e+003	(1.92343869739850e-001dB,-3.15516079259532e+001°)
8.53100114017548e+003	(1.92573808208172e-001dB,-3.16247191240465e+001°)
8.55066712884641e+003	(1.92804739225372e-001dB,-3.16980013734049e+001°)
8.57037845230328e+003	(1.93036666785705e-001dB,-3.17714550846385e+001°)
8.59013521505353e+003	(1.93269594897293e-001dB,-3.18450806694058e+001°)
8.60993752184558e+003	(1.93503527581836e-001dB,-3.19188785404151e+001°)
8.62978547766928e+003	(1.93738468874775e-001dB,-3.19928491114294e+001°)
8.64967918775651e+003	(1.93974422825253e-001dB,-3.20669927972671e+001°)
8.66961875758174e+003	(1.94211393496242e-001dB,-3.21413100138072e+001°)
8.68960429286259e+003	(1.94449384964637e-001dB,-3.22158011779906e+001°)
8.70963589956038e+003	(1.94688401320851e-001dB,-3.22904667078244e+001°)
8.72971368388068e+003	(1.94928446669543e-001dB,-3.23653070223841e+001°)
8.74983775227393e+003	(1.95169525128920e-001dB,-3.24403225418176e+001°)
8.77000821143591e+003	(1.95411640831270e-001dB,-3.25155136873470e+001°)
8.79022516830841e+003	(1.95654797922830e-001dB,-3.25908808812727e+001°)
8.81048873007970e+003	(1.95899000563646e-001dB,-3.26664245469763e+001°)
8.83079900418519e+003	(1.96144252928022e-001dB,-3.27421451089234e+001°)
8.85115609830791e+003	(1.96390559204123e-001dB,-3.28180429926666e+001°)
8.87156012037917e+003	(1.96637923594023e-001dB,-3.28941186248496e+001°)
8.89201117857904e+003	(1.96886350314196e-001dB,-3.29703724332088e+001°)
8.91250938133701e+003	(1.97135843594941e-001dB,-3.30468048465781e+001°)
8.93305483733251e+003	(1.97386407680718e-001dB,-3.31234162948908e+001°)
8.95364765549549e+003	(1.97638046830293e-001dB,-3.32002072091829e+001°)
8.97428794500703e+003	(1.97890765316447e-001dB,-3.32771780215973e+001°)
8.99497581529990e+003	(1.98144567426251e-001dB,-3.33543291653856e+001°)
9.01571137605912e+003	(1.98399457460963e-001dB,-3.34316610749125e+001°)
9.03649473722256e+003	(1.98655439736115e-001dB,-3.35091741856581e+001°)
9.05732600898155e+003	(1.98912518581412e-001dB,-3.35868689342217e+001°)
9.07820530178140e+003	(1.99170698341102e-001dB,-3.36647457583243e+001°)
9.09913272632206e+003	(1.99429983373523e-001dB,-3.37428050968130e+001°)
9.12010839355864e+003	(1.99690378051539e-001dB,-3.38210473896632e+001°)
9.14113241470204e+003	(1.99951886762225e-001dB,-3.38994730779825e+001°)
9.16220490121953e+003	(2.00214513907170e-001dB,-3.39780826040135e+001°)
9.18332596483535e+003	(2.00478263902408e-001dB,-3.40568764111372e+001°)
9.20449571753125e+003	(2.00743141178345e-001dB,-3.41358549438767e+001°)
9.22571427154717e+003	(2.01009150179944e-001dB,-3.42150186479000e+001°)
9.24698173938176e+003	(2.01276295366626e-001dB,-3.42943679700235e+001°)
9.26829823379302e+003	(2.01544581212354e-001dB,-3.43739033582157e+001°)
9.28966386779889e+003	(2.01814012205565e-001dB,-3.44536252615993e+001°)
9.31107875467783e+003	(2.02084592849398e-001dB,-3.45335341304562e+001°)
9.33254300796944e+003	(2.02356327661600e-001dB,-3.46136304162295e+001°)
9.35405674147504e+003	(2.02629221174325e-001dB,-3.46939145715282e+001°)
9.37562006925833e+003	(2.02903277934614e-001dB,-3.47743870501289e+001°)
9.39723310564590e+003	(2.03178502504073e-001dB,-3.48550483069805e+001°)
9.41889596522793e+003	(2.03454899459051e-001dB,-3.49358987982072e+001°)
9.44060876285875e+003	(2.03732473390491e-001dB,-3.50169389811121e+001°)
9.46237161365745e+003	(2.04011228904201e-001dB,-3.50981693141801e+001°)
9.48418463300849e+003	(2.04291170620778e-001dB,-3.51795902570816e+001°)
9.50604793656233e+003	(2.04572303175395e-001dB,-3.52612022706763e+001°)
9.52796164023603e+003	(2.04854631218310e-001dB,-3.53430058170161e+001°)
9.54992586021387e+003	(2.05138159414400e-001dB,-3.54250013593493e+001°)
9.57194071294795e+003	(2.05422892443492e-001dB,-3.55071893621227e+001°)
9.59400631515884e+003	(2.05708835000271e-001dB,-3.55895702909869e+001°)
9.61612278383615e+003	(2.05995991794363e-001dB,-3.56721446127987e+001°)
9.63829023623921e+003	(2.06284367550246e-001dB,-3.57549127956240e+001°)
9.66050878989764e+003	(2.06573967007378e-001dB,-3.58378753087433e+001°)
9.68277856261199e+003	(2.06864794920179e-001dB,-3.59210326226536e+001°)
9.70509967245440e+003	(2.07156856057989e-001dB,-3.60043852090719e+001°)
9.72747223776915e+003	(2.07450155205293e-001dB,-3.60879335409402e+001°)
9.74989637717337e+003	(2.07744697161510e-001dB,-3.61716780924274e+001°)
9.77237220955760e+003	(2.08040486741159e-001dB,-3.62556193389340e+001°)
9.79489985408648e+003	(2.08337528773732e-001dB,-3.63397577570954e+001°)
9.81747943019934e+003	(2.08635828103921e-001dB,-3.64240938247850e+001°)
9.84011105761083e+003	(2.08935389591560e-001dB,-3.65086280211185e+001°)
9.86279485631159e+003	(2.09236218111498e-001dB,-3.65933608264575e+001°)
9.88553094656888e+003	(2.09538318553819e-001dB,-3.66782927224126e+001°)
9.90831944892716e+003	(2.09841695823771e-001dB,-3.67634241918475e+001°)
9.93116048420882e+003	(2.10146354841788e-001dB,-3.68487557188824e+001°)
9.95405417351475e+003	(2.10452300543516e-001dB,-3.69342877888982e+001°)
9.97700063822501e+003	(2.10759537879882e-001dB,-3.70200208885392e+001°)
9.99999999999948e+003	(2.11068071817074e-001dB,-3.71059555057181e+001°)
1.00230523807785e+004	(2.11377907336511e-001dB,-3.71920921296185e+001°)
1.00461579027834e+004	(2.11689049434851e-001dB,-3.72784312506993e+001°)
1.00693166885175e+004	(2.12001503124288e-001dB,-3.73649733606984e+001°)
1.00925288607663e+004	(2.12315273432170e-001dB,-3.74517189526363e+001°)
1.01157945425985e+004	(2.12630365401170e-001dB,-3.75386685208197e+001°)
1.01391138573663e+004	(2.12946784089487e-001dB,-3.76258225608460e+001°)
1.01624869287064e+004	(2.13264534570629e-001dB,-3.77131815696058e+001°)
1.01859138805406e+004	(2.13583621933575e-001dB,-3.78007460452881e+001°)
1.02093948370763e+004	(2.13904051282678e-001dB,-3.78885164873831e+001°)
1.02329299228070e+004	(2.14225827737705e-001dB,-3.79764933966868e+001°)
1.02565192625135e+004	(2.14548956434087e-001dB,-3.80646772753040e+001°)
1.02801629812642e+004	(2.14873442522535e-001dB,-3.81530686266529e+001°)
1.03038612044156e+004	(2.15199291169279e-001dB,-3.82416679554689e+001°)
1.03276140576134e+004	(2.15526507556274e-001dB,-3.83304757678075e+001°)
1.03514216667929e+004	(2.15855096880867e-001dB,-3.84194925710494e+001°)
1.03752841581796e+004	(2.16185064355997e-001dB,-3.85087188739041e+001°)
1.03992016582900e+004	(2.16516415210147e-001dB,-3.85981551864133e+001°)
1.04231742939325e+004	(2.16849154687454e-001dB,-3.86878020199552e+001°)
1.04472021922074e+004	(2.17183288047672e-001dB,-3.87776598872486e+001°)
1.04712854805084e+004	(2.17518820566140e-001dB,-3.88677293023566e+001°)
1.04954242865227e+004	(2.17855757533878e-001dB,-3.89580107806906e+001°)
1.05196187382317e+004	(2.18194104257671e-001dB,-3.90485048390145e+001°)
1.05438689639120e+004	(2.18533866059813e-001dB,-3.91392119954480e+001°)
1.05681750921360e+004	(2.18875048278396e-001dB,-3.92301327694718e+001°)
1.05925372517723e+004	(2.19217656267260e-001dB,-3.93212676819304e+001°)
1.06169555719867e+004	(2.19561695396003e-001dB,-3.94126172550369e+001°)
1.06414301822426e+004	(2.19907171049831e-001dB,-3.95041820123769e+001°)
1.06659612123020e+004	(2.20254088629823e-001dB,-3.95959624789123e+001°)
1.06905487922260e+004	(2.20602453552930e-001dB,-3.96879591809857e+001°)
1.07151930523755e+004	(2.20952271251699e-001dB,-3.97801726463240e+001°)
1.07398941234119e+004	(2.21303547174743e-001dB,-3.98726034040435e+001°)
1.07646521362978e+004	(2.21656286786298e-001dB,-3.99652519846526e+001°)
1.07894672222977e+004	(2.22010495566591e-001dB,-4.00581189200574e+001°)
1.08143395129788e+004	(2.22366179011685e-001dB,-4.01512047435642e+001°)
1.08392691402115e+004	(2.22723342633445e-001dB,-4.02445099898856e+001°)
1.08642562361701e+004	(2.23081991959793e-001dB,-4.03380351951431e+001°)
1.08893009333337e+004	(2.23442132534432e-001dB,-4.04317808968719e+001°)
1.09144033644870e+004	(2.23803769917101e-001dB,-4.05257476340250e+001°)
1.09395636627203e+004	(2.24166909683366e-001dB,-4.06199359469777e+001°)
1.09647819614313e+004	(2.24531557424851e-001dB,-4.07143463775310e+001°)
1.09900583943246e+004	(2.24897718749130e-001dB,-4.08089794689172e+001°)
1.10153930954136e+004	(2.25265399279878e-001dB,-4.09038357658024e+001°)
1.10407861990201e+004	(2.25634604656539e-001dB,-4.09989158142927e+001°)
1.10662378397761e+004	(2.26005340534858e-001dB,-4.10942201619368e+001°)
1.10917481526234e+004	(2.26377612586357e-001dB,-4.11897493577316e+001°)
1.11173172728153e+004	(2.26751426498862e-001dB,-4.12855039521253e+001°)
1.11429453359167e+004	(2.27126787976047e-001dB,-4.13814844970228e+001°)
1.11686324778050e+004	(2.27503702737858e-001dB,-4.14776915457893e+001°)
1.11943788346709e+004	(2.27882176520209e-001dB,-4.15741256532552e+001°)
1.12201845430190e+004	(2.28262215075202e-001dB,-4.16707873757199e+001°)
1.12460497396687e+004	(2.28643824171110e-001dB,-4.17676772709567e+001°)
1.12719745617545e+004	(2.29027009592084e-001dB,-4.18647958982173e+001°)
1.12979591467274e+004	(2.29411777138789e-001dB,-4.19621438182351e+001°)
1.13240036323550e+004	(2.29798132627949e-001dB,-4.20597215932310e+001°)
1.13501081567225e+004	(2.30186081892284e-001dB,-4.21575297869173e+001°)
1.13762728582337e+004	(2.30575630781018e-001dB,-4.22555689645019e+001°)
1.14024978756111e+004	(2.30966785159389e-001dB,-4.23538396926932e+001°)
1.14287833478971e+004	(2.31359550908792e-001dB,-4.24523425397043e+001°)
1.14551294144547e+004	(2.31753933927137e-001dB,-4.25510780752576e+001°)
1.14815362149682e+004	(2.32149940128434e-001dB,-4.26500468705893e+001°)
1.15080038894437e+004	(2.32547575442931e-001dB,-4.27492494984541e+001°)
1.15345325782103e+004	(2.32946845817219e-001dB,-4.28486865331293e+001°)
1.15611224219203e+004	(2.33347757214219e-001dB,-4.29483585504200e+001°)
1.15877735615506e+004	(2.33750315613097e-001dB,-4.30482661276633e+001°)
1.16144861384028e+004	(2.34154527009362e-001dB,-4.31484098437327e+001°)
1.16412602941043e+004	(2.34560397414907e-001dB,-4.32487902790433e+001°)
1.16680961706090e+004	(2.34967932858016e-001dB,-4.33494080155558e+001°)
1.16949939101981e+004	(2.35377139383212e-001dB,-4.34502636367816e+001°)
1.17219536554807e+004	(2.35788023051543e-001dB,-4.35513577277873e+001°)
1.17489755493946e+004	(2.36200589940359e-001dB,-4.36526908751993e+001°)
1.17760597352074e+004	(2.36614846143413e-001dB,-4.37542636672086e+001°)
1.18032063565166e+004	(2.37030797771138e-001dB,-4.38560766935754e+001°)
1.18304155572510e+004	(2.37448450950051e-001dB,-4.39581305456340e+001°)
1.18576874816709e+004	(2.37867811823249e-001dB,-4.40604258162974e+001°)
1.18850222743695e+004	(2.38288886550454e-001dB,-4.41629631000620e+001°)
1.19124200802731e+004	(2.38711681307638e-001dB,-4.42657429930128e+001°)
1.19398810446421e+004	(2.39136202287492e-001dB,-4.43687660928274e+001°)
1.19674053130718e+004	(2.39562455699073e-001dB,-4.44720329987815e+001°)
1.19949930314931e+004	(2.39990447768057e-001dB,-4.45755443117534e+001°)
1.20226443461735e+004	(2.40420184736507e-001dB,-4.46793006342291e+001°)
1.20503594037173e+004	(2.40851672863280e-001dB,-4.47833025703069e+001°)
1.20781383510671e+004	(2.41284918423619e-001dB,-4.48875507257022e+001°)
1.21059813355041e+004	(2.41719927709418e-001dB,-4.49920457077529e+001°)
1.21338885046491e+004	(2.42156707029207e-001dB,-4.50967881254236e+001°)
1.21618600064630e+004	(2.42595262708051e-001dB,-4.52017785893110e+001°)
1.21898959892480e+004	(2.43035601087757e-001dB,-4.53070177116489e+001°)
1.22179966016480e+004	(2.43477728526592e-001dB,-4.54125061063128e+001°)
1.22461619926498e+004	(2.43921651399686e-001dB,-4.55182443888250e+001°)
