time	V(vrec)
4.003180737155928e-006	1.059104e-003
4.003884759009540e-006	1.059095e-003
4.004588780863154e-006	1.059086e-003
4.005292802716766e-006	1.059077e-003
4.005996824570380e-006	1.059068e-003
4.008019098726288e-006	1.059042e-003
4.010891501830652e-006	1.059005e-003
4.013606723674345e-006	1.058969e-003
4.015207180316481e-006	1.058948e-003
4.016738961880960e-006	1.058928e-003
4.017724786871682e-006	1.058915e-003
4.018074155840192e-006	1.058910e-003
4.018423524808702e-006	1.058905e-003
4.018772893777211e-006	1.058901e-003
4.019122262745722e-006	1.058896e-003
4.019471631714231e-006	1.058891e-003
4.019821000682742e-006	1.058886e-003
4.020170369651251e-006	1.058881e-003
4.020591094198497e-006	1.058875e-003
4.021011818745743e-006	1.058869e-003
4.021432543292989e-006	1.058863e-003
4.021853267840234e-006	1.058857e-003
4.022273992387480e-006	1.058851e-003
4.022694716934726e-006	1.058845e-003
4.023115441481972e-006	1.058839e-003
4.023538638350356e-006	1.058833e-003
4.023961835218740e-006	1.058826e-003
4.024385032087124e-006	1.058820e-003
4.024808228955508e-006	1.058814e-003
4.025231425823892e-006	1.058808e-003
4.025654622692276e-006	1.058801e-003
4.026077819560660e-006	1.058795e-003
4.030117364915220e-006	1.058733e-003
4.034635378649195e-006	1.058661e-003
4.042829257322604e-006	1.058526e-003
4.049651738988861e-006	1.058410e-003
4.057245842421424e-006	1.058280e-003
4.066467629259531e-006	1.058123e-003
4.075093000355752e-006	1.057979e-003
4.084445538902796e-006	1.057829e-003
4.094445538902796e-006	1.057675e-003
4.095871996119996e-006	1.057653e-003
4.097298453337196e-006	1.057631e-003
4.098724910554397e-006	1.057610e-003
4.100151367771598e-006	1.057588e-003
4.101577824988798e-006	1.057567e-003
4.103004282205998e-006	1.057546e-003
4.104430739423199e-006	1.057524e-003
4.109621196664012e-006	1.057448e-003
4.114811653904824e-006	1.057370e-003
4.120002111145637e-006	1.057291e-003
4.125192568386450e-006	1.057211e-003
4.130383025627264e-006	1.057129e-003
4.135573482868076e-006	1.057045e-003
4.140763940108889e-006	1.056960e-003
4.147636466349049e-006	1.056841e-003
4.154508992589210e-006	1.056714e-003
4.161381518829370e-006	1.056581e-003
4.168254045069532e-006	1.056440e-003
4.175126571309692e-006	1.056291e-003
4.181999097549853e-006	1.056136e-003
4.188871623790013e-006	1.055973e-003
4.195728017572546e-006	1.055802e-003
4.202584411355078e-006	1.055626e-003
4.209440805137610e-006	1.055445e-003
4.216297198920143e-006	1.055259e-003
4.223153592702676e-006	1.055068e-003
4.230009986485207e-006	1.054872e-003
4.236866380267740e-006	1.054671e-003
4.242922257058492e-006	1.054492e-003
4.248978133849244e-006	1.054312e-003
4.255034010639996e-006	1.054131e-003
4.261089887430748e-006	1.053947e-003
4.267145764221501e-006	1.053763e-003
4.273201641012253e-006	1.053576e-003
4.279257517803005e-006	1.053388e-003
4.285224859641131e-006	1.053202e-003
4.289928166950912e-006	1.053055e-003
4.294631474260693e-006	1.052906e-003
4.299334781570475e-006	1.052757e-003
4.304038088880255e-006	1.052606e-003
4.308741396190037e-006	1.052454e-003
4.313444703499817e-006	1.052301e-003
4.318148010809599e-006	1.052147e-003
4.323695395133405e-006	1.051963e-003
4.327205861875940e-006	1.051846e-003
4.330716328618475e-006	1.051727e-003
4.334226795361009e-006	1.051607e-003
4.337737262103544e-006	1.051487e-003
4.341247728846078e-006	1.051365e-003
4.344758195588613e-006	1.051242e-003
4.348268662331147e-006	1.051118e-003
4.353709183878726e-006	1.050923e-003
4.355995021302038e-006	1.050841e-003
4.358280858725351e-006	1.050757e-003
4.360566696148663e-006	1.050673e-003
4.362852533571976e-006	1.050589e-003
4.365138370995288e-006	1.050503e-003
4.367424208418601e-006	1.050417e-003
4.369710045841913e-006	1.050331e-003
4.373873913422812e-006	1.050172e-003
4.383120864078412e-006	1.049811e-003
4.384687135958531e-006	1.049748e-003
4.386253407838650e-006	1.049685e-003
4.387819679718769e-006	1.049622e-003
4.389385951598887e-006	1.049559e-003
4.390952223479006e-006	1.049495e-003
4.392518495359125e-006	1.049431e-003
4.394084767239244e-006	1.049367e-003
4.399219817910103e-006	1.049153e-003
4.404354868580962e-006	1.048936e-003
4.409489919251821e-006	1.048714e-003
4.414624969922679e-006	1.048488e-003
4.419760020593538e-006	1.048258e-003
4.424895071264397e-006	1.048025e-003
4.430030121935256e-006	1.047787e-003
4.439134513669993e-006	1.047355e-003
4.448238905404729e-006	1.046909e-003
4.457343297139465e-006	1.046450e-003
4.466447688874202e-006	1.045977e-003
4.475552080608939e-006	1.045491e-003
4.484656472343674e-006	1.044991e-003
4.493760864078411e-006	1.044477e-003
4.505738006953541e-006	1.043780e-003
4.517715149828671e-006	1.043058e-003
4.529692292703800e-006	1.042310e-003
4.541669435578930e-006	1.041537e-003
4.553646578454059e-006	1.040739e-003
4.565623721329189e-006	1.039915e-003
4.577600864204319e-006	1.039066e-003
4.599103721329188e-006	1.037484e-003
4.620606578454059e-006	1.035796e-003
4.642109435578929e-006	1.034003e-003
4.663612292703799e-006	1.032104e-003
4.685115149828669e-006	1.030100e-003
4.706618006953539e-006	1.027990e-003
4.728120864078409e-006	1.025775e-003
4.746869638574344e-006	1.023741e-003
4.765618413070280e-006	1.021595e-003
4.784367187566214e-006	1.019335e-003
4.803115962062150e-006	1.016962e-003
4.821864736558085e-006	1.014476e-003
4.840613511054021e-006	1.011877e-003
4.859362285549956e-006	1.009165e-003
4.869362285549955e-006	1.007662e-003
4.938341877386689e-006	9.971655e-004
5.007321469223424e-006	9.835958e-004
5.076301061060158e-006	9.669527e-004
5.145280652896892e-006	9.472361e-004
5.214260244733626e-006	9.244461e-004
5.283239836570360e-006	8.985826e-004
5.352219428407094e-006	8.696457e-004
5.383035754937706e-006	8.548186e-004
5.413852081468318e-006	8.387989e-004
5.444668407998930e-006	8.215865e-004
5.475484734529542e-006	8.031814e-004
5.506301061060154e-006	7.835838e-004
5.537117387590766e-006	7.627935e-004
5.567933714121378e-006	7.408105e-004
5.589076571264235e-006	7.248621e-004
5.610219428407092e-006	7.081395e-004
5.631362285549949e-006	6.906427e-004
5.652505142692806e-006	6.723717e-004
5.673647999835663e-006	6.533265e-004
5.694790856978520e-006	6.335071e-004
5.715933714121377e-006	6.129135e-004
5.786974330597334e-006	5.407665e-004
5.858014947073290e-006	4.537354e-004
5.929055563549247e-006	3.518202e-004
6.000096180025204e-006	2.350209e-004
6.071136796501161e-006	1.033374e-004
6.142177412977118e-006	-4.323030e-005
6.213218029453074e-006	-2.046821e-004
6.223638431318657e-006	-2.307061e-004
6.234058833184239e-006	-2.572118e-004
6.244479235049822e-006	-2.841992e-004
6.254899636915405e-006	-3.116682e-004
6.265320038780988e-006	-3.396189e-004
6.275740440646571e-006	-3.680512e-004
6.286160842512154e-006	-3.969652e-004
6.291708445417056e-006	-4.125570e-004
6.301708445417056e-006	-4.410578e-004
6.307514052794730e-006	-4.578220e-004
6.313085971249212e-006	-4.740634e-004
6.318216849905163e-006	-4.891519e-004
6.324388298954739e-006	-5.074702e-004
6.331966817855532e-006	-5.302213e-004
