0.000000000000000e+000	0.000000e+000
9.999999824516700e-014	5.750000e-009
1.999999964903340e-013	1.150000e-008
7.485714154352504e-012	4.304286e-007
1.477142831221467e-011	8.493572e-007
2.205714247007685e-011	1.268286e-006
2.934285662793901e-011	1.687214e-006
3.662857078580118e-011	2.106143e-006
4.391428494366336e-011	2.525071e-006
5.119999910152551e-011	2.944000e-006
1.023999982030510e-010	5.888000e-006
2.047999964061020e-010	1.177600e-005
4.095999928122041e-010	2.355200e-005
8.191999856244081e-010	4.710400e-005
1.523511262198795e-009	8.760190e-005
2.248821052173188e-009	1.293072e-004
3.096103969588576e-009	1.780260e-004
4.049667264602969e-009	2.328559e-004
5.032069586198729e-009	2.893440e-004
5.996414805715456e-009	3.447938e-004
7.086898259125454e-009	4.074966e-004
8.179853806507727e-009	4.703416e-004
9.401008515574475e-009	5.405580e-004
1.057234584099676e-008	6.079099e-004
1.169110885263972e-008	6.722388e-004
1.228686977666310e-008	7.064950e-004
1.264607401216827e-008	7.271493e-004
1.302148595308239e-008	7.487354e-004
1.314963713228162e-008	7.561041e-004
1.328721289539801e-008	7.640147e-004
1.342764958990537e-008	7.720899e-004
1.370852297892010e-008	7.882401e-004
1.397081037381092e-008	8.033216e-004
1.432427151779486e-008	8.236456e-004
1.460270313430022e-008	8.396554e-004
1.491068723593614e-008	8.573645e-004
1.524941078912575e-008	8.768411e-004
1.562242068000353e-008	8.982892e-004
1.609838235265574e-008	9.256570e-004
1.650251589829107e-008	9.488947e-004
1.696245893078932e-008	9.753414e-004
1.772125536769429e-008	1.018972e-003
1.891585103433167e-008	1.087661e-003
2.055346203892325e-008	1.181824e-003
2.250667490066712e-008	1.294134e-003
2.461513148754453e-008	1.415370e-003
2.675168316910642e-008	1.538222e-003
2.971840034904737e-008	1.708808e-003
3.397616386400543e-008	1.953629e-003
3.785594013661050e-008	2.176716e-003
4.255386688673913e-008	2.446847e-003
4.797399954106561e-008	2.758505e-003
5.336124330020147e-008	3.068272e-003
5.862632464550514e-008	3.371014e-003
6.389940336404497e-008	3.674216e-003
6.883707535852293e-008	3.958132e-003
7.381349659449874e-008	4.244276e-003
7.894495892086018e-008	4.539335e-003
8.248313194874205e-008	4.742780e-003
8.447884392966478e-008	4.857534e-003
8.578799157780678e-008	4.932810e-003
8.684631680271731e-008	4.993663e-003
8.787288209513957e-008	5.052691e-003
8.992601267998407e-008	5.170746e-003
9.197471547548946e-008	5.288546e-003
9.607212106650026e-008	5.524147e-003
1.026469990201520e-007	5.902202e-003
1.112408064871126e-007	6.396346e-003
1.201570279271649e-007	6.909029e-003
1.297034303950143e-007	7.457947e-003
1.377619569889679e-007	7.921313e-003
1.434640237163979e-007	8.249181e-003
1.491158220134513e-007	8.574160e-003
1.501359853824802e-007	8.632819e-003
1.508364478749078e-007	8.673096e-003
1.516289590280448e-007	8.718665e-003
1.524882615124604e-007	8.768075e-003
1.542068664812917e-007	8.866895e-003
1.576046455859933e-007	9.062267e-003
1.603485779994080e-007	9.220043e-003
1.605121351731704e-007	9.229448e-003
1.608392495206952e-007	9.248257e-003
1.614934782157447e-007	9.285875e-003
1.623257563717843e-007	9.333731e-003
1.639903126838635e-007	9.429443e-003
1.660000000000000e-007	9.545000e-003
1.662009687316137e-007	9.556556e-003
1.666029061948410e-007	9.579667e-003
1.674067811212956e-007	9.625890e-003
1.690145309742048e-007	9.718335e-003
1.736028665891512e-007	9.982165e-003
1.797206474090797e-007	1.033394e-002
1.897206474090797e-007	1.090894e-002
1.997206474090797e-007	1.148394e-002
2.097206474090797e-007	1.205894e-002
2.197206474090798e-007	1.263394e-002
2.297206474090798e-007	1.320894e-002
2.397206474090798e-007	1.378394e-002
2.497206474090798e-007	1.435894e-002
2.597206474090798e-007	1.493394e-002
2.697206474090798e-007	1.550894e-002
2.797206474090798e-007	1.608394e-002
2.897206474090798e-007	1.665894e-002
2.997206474090798e-007	1.723394e-002
3.097206474090798e-007	1.780894e-002
3.197206474090798e-007	1.838394e-002
3.297206474090798e-007	1.895894e-002
3.397206474090799e-007	1.953394e-002
3.497206474090799e-007	2.010894e-002
3.597206474090799e-007	2.068394e-002
3.697206474090799e-007	2.125894e-002
3.797206474090799e-007	2.183394e-002
3.897206474090799e-007	2.240894e-002
3.997206474090799e-007	2.298394e-002
4.097206474090799e-007	2.355894e-002
4.197206474090799e-007	2.413394e-002
4.297206474090799e-007	2.470894e-002
4.397206474090800e-007	2.528394e-002
4.497206474090800e-007	2.585894e-002
4.597206474090800e-007	2.643394e-002
4.697206474090800e-007	2.700894e-002
4.797206474090799e-007	2.758394e-002
4.897206474090800e-007	2.815894e-002
4.997206474090800e-007	2.873394e-002
5.097206474090800e-007	2.930894e-002
5.197206474090800e-007	2.988394e-002
