0.000000000000000e+000	5.838216e-004
1.000000003627494e-015	5.838216e-004
2.000000007254988e-015	5.838216e-004
2.239999977874410e-014	5.838219e-004
4.279999955023321e-014	5.838222e-004
6.319999932172232e-014	5.838225e-004
8.359999909321144e-014	5.838228e-004
1.039999988647006e-013	5.838231e-004
1.243999986361897e-013	5.838234e-004
1.447999984076787e-013	5.838238e-004
5.713991344344994e-012	5.838965e-004
1.128318269028231e-011	5.839591e-004
1.685237403621962e-011	5.840115e-004
2.242156538215694e-011	5.840538e-004
2.799075672809426e-011	5.840860e-004
3.355994807403157e-011	5.841080e-004
3.912913941996888e-011	5.841198e-004
4.879612556023082e-011	5.841438e-004
5.846311170049276e-011	5.841898e-004
6.813009784075470e-011	5.842580e-004
7.779708398101665e-011	5.843483e-004
8.746407012127860e-011	5.844607e-004
9.713105626154053e-011	5.845952e-004
1.067980424018025e-010	5.847518e-004
1.155941307993054e-010	5.849763e-004
1.331863075943112e-010	5.856170e-004
1.683706611843228e-010	5.875844e-004
2.047999964061020e-010	5.903395e-004
2.118368671241043e-010	5.911402e-004
2.259106085601090e-010	5.929340e-004
2.540580914321183e-010	5.975658e-004
3.103530571761369e-010	6.116022e-004
4.095999928122041e-010	6.448277e-004
4.208589859610078e-010	6.504807e-004
4.433769722586152e-010	6.627676e-004
4.884129448538301e-010	6.924958e-004
5.784848900442599e-010	7.760487e-004
7.586287804251194e-010	1.001082e-003
8.191999856244081e-010	1.095162e-003
8.552287637005800e-010	1.169395e-003
9.272863198529238e-010	1.335972e-003
1.071401432157612e-009	1.763380e-003
1.359631656766987e-009	2.915788e-003
1.638399971248816e-009	4.303173e-003
1.696046016170691e-009	4.687624e-003
1.811338106014441e-009	5.519415e-003
2.041922285701941e-009	7.498928e-003
2.503090645076942e-009	1.271153e-002
3.276799942497632e-009	2.347124e-002
3.369033614372632e-009	2.519689e-002
3.553500958122632e-009	2.888108e-002
3.922435645622632e-009	3.751780e-002
4.660305020622633e-009	5.836922e-002
5.084354281882332e-009	7.239719e-002
5.221318497681346e-009	7.797725e-002
5.403937452080030e-009	8.612376e-002
5.769175360877399e-009	1.056774e-001
6.499651178472138e-009	1.590012e-001
7.310190497659570e-009	2.361399e-001
7.423002805654031e-009	2.527633e-001
7.648627421642951e-009	2.917369e-001
8.099876653620791e-009	3.922075e-001
8.465153884407835e-009	5.039799e-001
8.765115805852721e-009	6.234498e-001
8.784100705483748e-009	6.325523e-001
8.822070504745800e-009	6.527330e-001
8.898010103269906e-009	6.941866e-001
8.916995002900932e-009	7.046455e-001
8.954964802162985e-009	7.253303e-001
8.983442151609524e-009	7.393574e-001
9.021411950871577e-009	7.538444e-001
9.097351549395682e-009	7.615659e-001
9.249230746443892e-009	6.965979e-001
9.446414395688302e-009	4.822248e-001
9.732380057394150e-009	4.764111e-002
1.002304889100698e-008	-4.178596e-001
1.007437540289380e-008	-4.864259e-001
1.017702842666743e-008	-6.123474e-001
1.038233447421469e-008	-8.154672e-001
1.079294656930922e-008	-1.072507e+000
1.161417075949828e-008	-1.291942e+000
1.239616586585796e-008	-1.314900e+000
1.267198113996875e-008	-1.290353e+000
1.280190275769991e-008	-1.273573e+000
1.306174599316222e-008	-1.239608e+000
1.358143246408685e-008	-1.172842e+000
1.462080540593610e-008	-1.049348e+000
1.594934680466473e-008	-9.057393e-001
1.614994491780546e-008	-8.873909e-001
1.655114114408692e-008	-8.516555e-001
1.735353359664983e-008	-7.848208e-001
1.895831850177567e-008	-6.625448e-001
1.991335192700829e-008	-5.955850e-001
2.018025984632369e-008	-5.789268e-001
2.071407568495449e-008	-5.466775e-001
2.178170736221609e-008	-4.855400e-001
2.262782828070859e-008	-4.396152e-001
2.317560875612344e-008	-4.121961e-001
2.372338923153828e-008	-3.857877e-001
2.427116970695312e-008	-3.603901e-001
2.481895018236797e-008	-3.360031e-001
2.536673065778282e-008	-3.126269e-001
2.591451113319766e-008	-2.902614e-001
2.646229160861251e-008	-2.689066e-001
2.702238128411155e-008	-2.478510e-001
2.758247095961059e-008	-2.275747e-001
2.814256063510963e-008	-2.080778e-001
2.870265031060867e-008	-1.893602e-001
2.926273998610772e-008	-1.714219e-001
2.982282966160676e-008	-1.542630e-001
3.038291933710580e-008	-1.378835e-001
3.095906214665640e-008	-1.214613e-001
3.125410573244882e-008	-1.134476e-001
3.164749718017204e-008	-1.030654e-001
3.231958390189655e-008	-8.575230e-002
3.255561877053048e-008	-7.995670e-002
3.287033192870906e-008	-7.242320e-002
3.349975824506621e-008	-5.775191e-002
3.374993772163006e-008	-5.205803e-002
3.412759351144435e-008	-4.384882e-002
3.463113456453007e-008	-3.335897e-002
3.563821667070151e-008	-1.353601e-002
3.661064536109709e-008	4.610402e-003
3.681206178233138e-008	8.052088e-003
3.721489462479996e-008	1.475077e-002
3.802056030973711e-008	2.727183e-002
3.963189167961142e-008	4.922032e-002
4.233206064003114e-008	8.134571e-002
4.288696809146826e-008	8.645117e-002
4.352114803596782e-008	9.175929e-002
4.478950792496694e-008	1.007477e-001
4.732622770296518e-008	1.151627e-001
4.826232299565632e-008	1.193657e-001
4.836208930726082e-008	1.196969e-001
4.856162193046981e-008	1.203328e-001
4.896068717688778e-008	1.214762e-001
4.975881766972373e-008	1.232792e-001
5.135507865539563e-008	1.258422e-001
5.226517770038006e-008	1.268547e-001
5.314572552877258e-008	1.275876e-001
5.414949306189163e-008	1.283127e-001
5.615702812812974e-008	1.296069e-001
5.620351708750668e-008	1.296343e-001
5.648245084376833e-008	1.297841e-001
5.759818586881492e-008	1.303227e-001
5.908583256887705e-008	1.308949e-001
6.206112596900129e-008	1.316549e-001
6.620351708750668e-008	1.322440e-001
