0.000000000000000e+000	6.417880e-002
6.310719976999053e-008	6.417880e-002
7.310719976999052e-008	6.417880e-002
8.310719976999052e-008	6.417880e-002
9.310719976999052e-008	6.417880e-002
1.031071997699905e-007	6.417880e-002
1.131071997699905e-007	6.417880e-002
1.231071997699905e-007	6.417880e-002
1.269137156799515e-007	6.417880e-002
1.294007143002225e-007	6.417880e-002
1.308584497699157e-007	6.417880e-002
1.318590466081700e-007	6.417880e-002
1.332841487126194e-007	6.417880e-002
1.335994356299148e-007	6.417880e-002
1.336565108426904e-007	6.417880e-002
1.336817639595704e-007	6.417880e-002
1.337124843938128e-007	6.417880e-002
1.337550896161480e-007	6.417880e-002
1.338174282996902e-007	6.417880e-002
1.338960974840081e-007	6.417880e-002
1.340108123767165e-007	6.417880e-002
1.341784948217468e-007	6.417880e-002
1.344799046002413e-007	6.417880e-002
1.350827241572304e-007	6.417880e-002
1.362883632712085e-007	6.417880e-002
1.381042614093925e-007	6.417880e-002
1.402806220311724e-007	6.417880e-002
1.425375247196911e-007	6.417880e-002
1.458459895846862e-007	6.417880e-002
1.460777448992510e-007	6.417880e-002
1.465412555283806e-007	6.417880e-002
1.474682767866397e-007	6.417880e-002
1.493223193031580e-007	6.417881e-002
1.496631332410678e-007	6.417881e-002
1.503447611168873e-007	6.417881e-002
1.517080168685263e-007	6.417881e-002
1.520134875269490e-007	6.417881e-002
1.526244288437943e-007	6.417847e-002
1.538463114774850e-007	6.411897e-002
1.553655847456132e-007	6.364051e-002
1.569261405330277e-007	6.265073e-002
1.584239389533787e-007	6.213465e-002
1.601693711558674e-007	6.284200e-002
1.618788630464462e-007	6.438085e-002
1.639097776084828e-007	6.660578e-002
1.665006240773448e-007	6.973178e-002
1.688941587580179e-007	7.290182e-002
1.714786416588426e-007	7.669897e-002
1.740026910252236e-007	8.089006e-002
1.768686351117149e-007	8.643378e-002
1.798465234376553e-007	9.357006e-002
1.833091616918860e-007	1.053592e-001
1.871191716219554e-007	1.235893e-001
1.877006842286420e-007	1.280585e-001
1.888637094420152e-007	1.406448e-001
1.891544657453585e-007	1.450526e-001
1.897359783520451e-007	1.573626e-001
1.900284620850813e-007	1.696467e-001
1.906134295511538e-007	2.105828e-001
1.906333949835919e-007	2.139989e-001
1.906733258484680e-007	2.911665e-001
